"Age","Year","Country","RMI"
97,2009,"Sweden",0.00994926639497284
98,2009,"Sweden",0.00626072406706703
99,2009,"Sweden",0.00962674312148673
100,2009,"Sweden",-0.00430588687865273
101,2009,"Sweden",-0.00874609385166668
102,2009,"Sweden",-0.00849300944553252
103,2009,"Sweden",-0.0188964107041635
104,2009,"Sweden",-0.04
105,2009,"Sweden",-0.04
106,2009,"Sweden",-0.04
107,2009,"Sweden",-0.04
108,2009,"Sweden",-0.04
109,2009,"Sweden",-0.0379988797343693
110,2009,"Sweden",-0.0145303303688498
0,2010,"Sweden",0.04
1,2010,"Sweden",0.00713094585675252
2,2010,"Sweden",0.04
3,2010,"Sweden",-0.04
4,2010,"Sweden",-0.04
5,2010,"Sweden",-0.04
6,2010,"Sweden",-0.04
7,2010,"Sweden",-0.04
8,2010,"Sweden",-0.04
9,2010,"Sweden",-0.04
10,2010,"Sweden",-0.04
11,2010,"Sweden",-0.04
12,2010,"Sweden",-0.04
13,2010,"Sweden",-0.04
14,2010,"Sweden",-0.0151564778987438
15,2010,"Sweden",-0.04
16,2010,"Sweden",-0.04
17,2010,"Sweden",-0.04
18,2010,"Sweden",-0.04
19,2010,"Sweden",0.00322354163512494
20,2010,"Sweden",-0.04
21,2010,"Sweden",-0.0243021497200934
22,2010,"Sweden",-0.04
23,2010,"Sweden",-0.0145411995030757
24,2010,"Sweden",-0.04
25,2010,"Sweden",-0.04
26,2010,"Sweden",-0.04
27,2010,"Sweden",-0.04
28,2010,"Sweden",-0.04
29,2010,"Sweden",-0.04
30,2010,"Sweden",-0.0396125586828926
31,2010,"Sweden",-0.04
32,2010,"Sweden",-0.04
33,2010,"Sweden",-0.04
34,2010,"Sweden",-0.0252677498598456
35,2010,"Sweden",-0.0208576287119842
36,2010,"Sweden",-0.0118525551054411
37,2010,"Sweden",-0.00204779128210334
38,2010,"Sweden",-0.0365640341376482
39,2010,"Sweden",0.00733135864947924
40,2010,"Sweden",0.04
41,2010,"Sweden",0.003286618032458
42,2010,"Sweden",0.00201710968009875
43,2010,"Sweden",0.0148086127355248
44,2010,"Sweden",-0.018358004675417
45,2010,"Sweden",0.0180756655645383
46,2010,"Sweden",-0.0116955911254106
47,2010,"Sweden",0.0216171903661039
48,2010,"Sweden",0.04
49,2010,"Sweden",0.0283308145616842
50,2010,"Sweden",0.0177478634270274
51,2010,"Sweden",0.0308570237828196
52,2010,"Sweden",0.038856872085824
53,2010,"Sweden",0.00917585076988345
54,2010,"Sweden",0.00433172236393901
55,2010,"Sweden",-0.0175063695197353
56,2010,"Sweden",0.027325131849892
57,2010,"Sweden",0.0237618536255619
58,2010,"Sweden",0.0243079657751333
59,2010,"Sweden",0.04
60,2010,"Sweden",0.00728317319708851
61,2010,"Sweden",0.0242880400733273
62,2010,"Sweden",0.0108238244590669
63,2010,"Sweden",0.0151653666247435
64,2010,"Sweden",-0.00492653072338843
65,2010,"Sweden",0.0189145563972061
66,2010,"Sweden",0.019182765646479
67,2010,"Sweden",0.0171528964861332
68,2010,"Sweden",0.0282852702189272
69,2010,"Sweden",0.0160638415158947
70,2010,"Sweden",0.0160045398951289
71,2010,"Sweden",0.0179675155405651
72,2010,"Sweden",0.00987955862135471
73,2010,"Sweden",0.0152353731533896
74,2010,"Sweden",0.0170999152104182
75,2010,"Sweden",0.0148265080916685
76,2010,"Sweden",0.00990953582294104
77,2010,"Sweden",0.0247098956447637
78,2010,"Sweden",0.0247260884312275
79,2010,"Sweden",0.0147378810093343
80,2010,"Sweden",0.0197854928752451
81,2010,"Sweden",0.014861956469536
82,2010,"Sweden",0.0109783462139148
83,2010,"Sweden",0.018380524772215
84,2010,"Sweden",0.0147202090483204
85,2010,"Sweden",0.0174335915508164
86,2010,"Sweden",0.0132959878615125
87,2010,"Sweden",0.0164195136435614
88,2010,"Sweden",0.010450841393922
89,2010,"Sweden",0.0135302226782133
90,2010,"Sweden",0.00400197630186342
91,2010,"Sweden",0.0140312186628537
92,2010,"Sweden",0.011020426285531
93,2010,"Sweden",0.00677955187978654
94,2010,"Sweden",0.00627187558813436
95,2010,"Sweden",0.000124594121921406
96,2010,"Sweden",0.00186602731475652
97,2010,"Sweden",-0.000117869313484054
98,2010,"Sweden",-0.000729664649148576
99,2010,"Sweden",0.0130751912209583
100,2010,"Sweden",-0.00196760319838755
101,2010,"Sweden",-0.0129437404797902
102,2010,"Sweden",-0.00839277148665123
103,2010,"Sweden",-0.0309886782990726
104,2010,"Sweden",-0.04
105,2010,"Sweden",-0.0161491713899524
106,2010,"Sweden",-0.04
107,2010,"Sweden",-0.04
108,2010,"Sweden",-0.04
109,2010,"Sweden",-0.04
110,2010,"Sweden",-0.00905335028911148
0,2011,"Sweden",0.0205390089047242
1,2011,"Sweden",0.00049426388789402
2,2011,"Sweden",-0.04
3,2011,"Sweden",-0.04
4,2011,"Sweden",-0.04
5,2011,"Sweden",-0.04
6,2011,"Sweden",-0.04
7,2011,"Sweden",-0.04
8,2011,"Sweden",-0.04
9,2011,"Sweden",-0.04
10,2011,"Sweden",-0.04
11,2011,"Sweden",-0.04
12,2011,"Sweden",-0.04
13,2011,"Sweden",-0.04
14,2011,"Sweden",-0.04
15,2011,"Sweden",-0.04
16,2011,"Sweden",-0.04
17,2011,"Sweden",-0.0327573816050375
18,2011,"Sweden",-0.04
19,2011,"Sweden",0.04
20,2011,"Sweden",0.0387448904590947
21,2011,"Sweden",-0.04
22,2011,"Sweden",-0.04
23,2011,"Sweden",0.04
24,2011,"Sweden",-0.04
25,2011,"Sweden",-0.0360278879592019
26,2011,"Sweden",-0.04
27,2011,"Sweden",-0.0242249554786277
28,2011,"Sweden",-0.04
29,2011,"Sweden",-0.0223627172761555
30,2011,"Sweden",0.0261278677367556
31,2011,"Sweden",-0.04
32,2011,"Sweden",-0.04
33,2011,"Sweden",-0.0336583206401944
34,2011,"Sweden",-0.0225981611658294
35,2011,"Sweden",-0.04
36,2011,"Sweden",0.0103680252586751
37,2011,"Sweden",0.0131804092935217
38,2011,"Sweden",-0.04
39,2011,"Sweden",-0.04
40,2011,"Sweden",0.04
41,2011,"Sweden",-0.0226955395992214
42,2011,"Sweden",-0.0079501253806609
43,2011,"Sweden",0.016003750289568
44,2011,"Sweden",-0.0125713358675129
45,2011,"Sweden",3.426746086026e-05
46,2011,"Sweden",-0.02541335881171
47,2011,"Sweden",0.00473507487795571
48,2011,"Sweden",0.04
49,2011,"Sweden",0.0247585588624959
50,2011,"Sweden",0.00231186617882043
51,2011,"Sweden",0.0120202231225165
52,2011,"Sweden",0.00565055014079627
53,2011,"Sweden",-0.0011846104623934
54,2011,"Sweden",0.0025397209286164
55,2011,"Sweden",0.00954014753293927
56,2011,"Sweden",0.0233145293123813
57,2011,"Sweden",0.0157412646931447
58,2011,"Sweden",0.030567232144382
59,2011,"Sweden",0.0299337976076988
60,2011,"Sweden",0.0156133752853332
61,2011,"Sweden",0.0269335463129735
62,2011,"Sweden",0.00554819595440088
63,2011,"Sweden",0.0108370562198371
64,2011,"Sweden",0.0119716425987278
65,2011,"Sweden",0.0063078667315397
66,2011,"Sweden",0.00311106368793956
67,2011,"Sweden",0.0230037877723395
68,2011,"Sweden",0.000674196714353226
69,2011,"Sweden",0.0162581962275298
70,2011,"Sweden",0.0269739590746894
71,2011,"Sweden",0.0177612889348309
72,2011,"Sweden",0.017210158733029
73,2011,"Sweden",0.014792178371599
74,2011,"Sweden",0.010916335361122
75,2011,"Sweden",0.0122164650403051
76,2011,"Sweden",0.0064415234578293
77,2011,"Sweden",0.0133881103237914
78,2011,"Sweden",0.0159925568437553
79,2011,"Sweden",0.0208557139643325
80,2011,"Sweden",0.0165061012217098
81,2011,"Sweden",0.015373064893428
82,2011,"Sweden",0.0195277110071211
83,2011,"Sweden",0.0128692311025882
84,2011,"Sweden",0.0165708164475016
85,2011,"Sweden",0.0104769294793022
86,2011,"Sweden",0.0210974832878282
87,2011,"Sweden",0.0122333474162389
88,2011,"Sweden",0.0104145437780868
89,2011,"Sweden",0.00895374097197097
90,2011,"Sweden",0.0160872841549457
91,2011,"Sweden",0.0129414617956202
92,2011,"Sweden",0.00618085930946408
93,2011,"Sweden",0.00550082123121587
94,2011,"Sweden",0.00427645870812618
95,2011,"Sweden",0.0101676712434379
96,2011,"Sweden",0.00454550498818408
97,2011,"Sweden",-0.00277788480641212
98,2011,"Sweden",0.00279952589198283
99,2011,"Sweden",-0.000425201134464726
100,2011,"Sweden",0.00659787693214531
101,2011,"Sweden",-0.0211291339762287
102,2011,"Sweden",-0.00403458443179372
103,2011,"Sweden",-0.04
104,2011,"Sweden",-0.04
105,2011,"Sweden",-0.04
106,2011,"Sweden",-0.04
107,2011,"Sweden",-0.04
108,2011,"Sweden",-0.04
109,2011,"Sweden",-0.00575804525564718
110,2011,"Sweden",-0.00897586252539563
0,2012,"Sweden",-0.00361021690688087
1,2012,"Sweden",0.0339605250706124
2,2012,"Sweden",-0.04
3,2012,"Sweden",-0.04
4,2012,"Sweden",-0.04
5,2012,"Sweden",-0.04
6,2012,"Sweden",-0.04
7,2012,"Sweden",-0.04
8,2012,"Sweden",-0.04
9,2012,"Sweden",-0.04
10,2012,"Sweden",-0.04
11,2012,"Sweden",-0.04
12,2012,"Sweden",-0.04
13,2012,"Sweden",-0.04
14,2012,"Sweden",0.0237146673959139
15,2012,"Sweden",0.04
16,2012,"Sweden",-0.04
17,2012,"Sweden",0.000651731170725256
18,2012,"Sweden",-0.04
19,2012,"Sweden",0.04
20,2012,"Sweden",-0.0113375828558336
21,2012,"Sweden",-0.04
22,2012,"Sweden",-0.0033830128052231
23,2012,"Sweden",-0.04
24,2012,"Sweden",-0.04
25,2012,"Sweden",-0.04
26,2012,"Sweden",-0.04
27,2012,"Sweden",-0.04
28,2012,"Sweden",-0.04
29,2012,"Sweden",-0.04
30,2012,"Sweden",-0.0216972230413961
31,2012,"Sweden",-0.04
32,2012,"Sweden",-0.0218001856781386
33,2012,"Sweden",0.000649805898429501
34,2012,"Sweden",0.00127808971938739
35,2012,"Sweden",-0.04
36,2012,"Sweden",0.000576190747229066
37,2012,"Sweden",0.00473861942586755
38,2012,"Sweden",0.0111168626982597
39,2012,"Sweden",-0.0168484100109743
40,2012,"Sweden",-0.04
41,2012,"Sweden",0.0149138537913626
42,2012,"Sweden",0.00709598829749516
43,2012,"Sweden",0.0266364993309843
44,2012,"Sweden",-0.0353107116356616
45,2012,"Sweden",0.0068816762107012
46,2012,"Sweden",-0.000932417931006801
47,2012,"Sweden",0.0121737758464405
48,2012,"Sweden",0.0189084677650083
49,2012,"Sweden",0.0180955518966171
50,2012,"Sweden",0.0355586129577371
51,2012,"Sweden",0.00191233038120425
52,2012,"Sweden",-0.00328846379958174
53,2012,"Sweden",0.00206281407683712
54,2012,"Sweden",0.0161810148247129
55,2012,"Sweden",0.00179057329273508
56,2012,"Sweden",0.0111452669037462
57,2012,"Sweden",0.0244999419373339
58,2012,"Sweden",0.0128739363209676
59,2012,"Sweden",0.00114066077589077
60,2012,"Sweden",0.0282248897153402
61,2012,"Sweden",0.0303584859681167
62,2012,"Sweden",0.0115156642508256
63,2012,"Sweden",0.00924229302432279
64,2012,"Sweden",0.0129519932034051
65,2012,"Sweden",0.000190000878469121
66,2012,"Sweden",0.000442972403527941
67,2012,"Sweden",0.0161804333223174
68,2012,"Sweden",0.0031633813062466
69,2012,"Sweden",0.0225147681396415
70,2012,"Sweden",0.0168995707686421
71,2012,"Sweden",0.0225320874211945
72,2012,"Sweden",0.0204639145544101
73,2012,"Sweden",0.000829483006649101
74,2012,"Sweden",0.0118499398125965
75,2012,"Sweden",0.0137285757201334
76,2012,"Sweden",0.00939423751984295
77,2012,"Sweden",0.0105313121497
78,2012,"Sweden",0.0112855272765826
79,2012,"Sweden",0.0187698101660079
80,2012,"Sweden",0.00536732017332409
81,2012,"Sweden",0.0165443351363914
82,2012,"Sweden",0.0147855918382948
83,2012,"Sweden",0.0125290641995525
84,2012,"Sweden",0.0146727935770337
85,2012,"Sweden",0.0116303734561138
86,2012,"Sweden",0.017602559184146
87,2012,"Sweden",0.0107078847780211
88,2012,"Sweden",0.0148642402862931
89,2012,"Sweden",0.00791807470377666
90,2012,"Sweden",0.00880793792025668
91,2012,"Sweden",0.00158340964812552
92,2012,"Sweden",0.0118002456121499
93,2012,"Sweden",0.00944167401815337
94,2012,"Sweden",0.00692383165343512
95,2012,"Sweden",0.00190956165630325
96,2012,"Sweden",0.00779232834978328
97,2012,"Sweden",0.000780895931418479
98,2012,"Sweden",0.00378497464243077
99,2012,"Sweden",-0.0146282825222133
100,2012,"Sweden",-0.000822215667323201
101,2012,"Sweden",0.0151673843661686
102,2012,"Sweden",0.00841005248088832
103,2012,"Sweden",-0.0276035121780928
104,2012,"Sweden",-0.00395960785374995
105,2012,"Sweden",-0.04
106,2012,"Sweden",-0.04
107,2012,"Sweden",-0.04
108,2012,"Sweden",-0.04
109,2012,"Sweden",-0.00513257776692985
110,2012,"Sweden",-0.00838277542547243
0,2013,"Sweden",0.0363019525762255
1,2013,"Sweden",-0.0367773377174597
2,2013,"Sweden",-0.04
3,2013,"Sweden",-0.04
4,2013,"Sweden",-0.04
5,2013,"Sweden",-0.04
6,2013,"Sweden",-0.04
7,2013,"Sweden",-0.04
8,2013,"Sweden",-0.04
9,2013,"Sweden",-0.04
10,2013,"Sweden",-0.04
11,2013,"Sweden",-0.04
12,2013,"Sweden",-0.04
13,2013,"Sweden",-0.04
14,2013,"Sweden",-0.04
15,2013,"Sweden",-0.04
16,2013,"Sweden",-0.04
17,2013,"Sweden",-0.04
18,2013,"Sweden",-0.0201113350366672
19,2013,"Sweden",0.00405727338675619
20,2013,"Sweden",-0.0152012450841253
21,2013,"Sweden",0.0225867418391108
22,2013,"Sweden",-0.026363222979379
23,2013,"Sweden",-0.04
24,2013,"Sweden",-0.04
25,2013,"Sweden",-0.00492937690071052
26,2013,"Sweden",-0.04
27,2013,"Sweden",-0.04
28,2013,"Sweden",-0.04
29,2013,"Sweden",-0.04
30,2013,"Sweden",-0.0345090733532464
31,2013,"Sweden",-0.04
32,2013,"Sweden",-0.04
33,2013,"Sweden",-0.04
34,2013,"Sweden",-0.04
35,2013,"Sweden",0.0352213390644168
36,2013,"Sweden",-0.0221979952172707
37,2013,"Sweden",0.00091710912838473
38,2013,"Sweden",0.0266462948116045
39,2013,"Sweden",0.00225599043910634
40,2013,"Sweden",-0.00454266810054391
41,2013,"Sweden",-0.0111526561179421
42,2013,"Sweden",0.00123226092531528
43,2013,"Sweden",-0.0187150920827832
44,2013,"Sweden",0.0105782309377021
45,2013,"Sweden",-0.0146999892369128
46,2013,"Sweden",0.0119097894930566
47,2013,"Sweden",-0.00351482636312507
48,2013,"Sweden",0.0395833618458409
49,2013,"Sweden",0.0139249804193513
50,2013,"Sweden",0.0216630595975369
51,2013,"Sweden",0.0013534293410627
52,2013,"Sweden",0.000613393621856972
53,2013,"Sweden",-0.00100782255135906
54,2013,"Sweden",0.0141180519446199
55,2013,"Sweden",0.00544590926723754
56,2013,"Sweden",0.0294179557847642
57,2013,"Sweden",0.0119420681643135
58,2013,"Sweden",0.0134506493569251
59,2013,"Sweden",0.00916501746995954
60,2013,"Sweden",0.0312560723361484
61,2013,"Sweden",0.00774907718689515
62,2013,"Sweden",0.0269135756595991
63,2013,"Sweden",0.0194072150096601
64,2013,"Sweden",0.00481131955690146
65,2013,"Sweden",-0.00106889675006202
66,2013,"Sweden",0.00610376920983081
67,2013,"Sweden",0.00604329734068589
68,2013,"Sweden",0.00302674927974524
69,2013,"Sweden",0.0179462925456929
70,2013,"Sweden",0.0181439708215025
71,2013,"Sweden",0.00965873671692238
72,2013,"Sweden",0.0190613636220677
73,2013,"Sweden",0.0110126296369772
74,2013,"Sweden",0.0184032761709489
75,2013,"Sweden",0.01740656944254
76,2013,"Sweden",0.0089636549706424
77,2013,"Sweden",0.0189415970121309
78,2013,"Sweden",0.010593556998531
79,2013,"Sweden",0.0244111244512552
80,2013,"Sweden",0.0106671879337471
81,2013,"Sweden",0.0162444455871645
82,2013,"Sweden",0.0152941669515119
83,2013,"Sweden",0.0141541010198397
84,2013,"Sweden",0.0104271876609373
85,2013,"Sweden",0.0129675947459994
86,2013,"Sweden",0.0164344702587156
87,2013,"Sweden",0.011407866518058
88,2013,"Sweden",0.0132354605329677
89,2013,"Sweden",0.0121123516490887
90,2013,"Sweden",0.0112562888591092
91,2013,"Sweden",0.00886602465263994
92,2013,"Sweden",0.000406657569249702
93,2013,"Sweden",0.00253521626844915
94,2013,"Sweden",0.0085207995221276
95,2013,"Sweden",0.00469888488036531
96,2013,"Sweden",0.00569416751156149
97,2013,"Sweden",-0.000759294003224908
98,2013,"Sweden",-0.00256446139237672
99,2013,"Sweden",-0.00156930170423272
100,2013,"Sweden",0.00384539654771033
101,2013,"Sweden",-0.00825956001029132
102,2013,"Sweden",-0.04
103,2013,"Sweden",-0.0303296787014891
104,2013,"Sweden",-0.04
105,2013,"Sweden",-0.04
106,2013,"Sweden",-0.0314615904392554
107,2013,"Sweden",-0.0163125422584463
108,2013,"Sweden",-0.04
109,2013,"Sweden",-0.0150740831093618
110,2013,"Sweden",-0.00963482910631784
0,2014,"Sweden",0.000390205205308825
1,2014,"Sweden",0.0139221181716562
2,2014,"Sweden",-0.04
3,2014,"Sweden",-0.04
4,2014,"Sweden",-0.04
5,2014,"Sweden",-0.04
6,2014,"Sweden",-0.04
7,2014,"Sweden",-0.04
8,2014,"Sweden",-0.04
9,2014,"Sweden",-0.04
10,2014,"Sweden",-0.04
11,2014,"Sweden",-0.04
12,2014,"Sweden",-0.04
13,2014,"Sweden",-0.04
14,2014,"Sweden",-0.04
15,2014,"Sweden",-0.00814129802706897
16,2014,"Sweden",-0.04
17,2014,"Sweden",0.0023947303169066
18,2014,"Sweden",-0.04
19,2014,"Sweden",-0.0138837923523315
20,2014,"Sweden",-0.00371321195592427
21,2014,"Sweden",-0.04
22,2014,"Sweden",-0.00240456269373203
23,2014,"Sweden",-0.04
24,2014,"Sweden",-0.04
25,2014,"Sweden",-0.0331275849943106
26,2014,"Sweden",-0.04
27,2014,"Sweden",-0.04
28,2014,"Sweden",-0.04
29,2014,"Sweden",-0.04
30,2014,"Sweden",0.04
31,2014,"Sweden",-0.021019856854304
32,2014,"Sweden",-0.04
33,2014,"Sweden",-0.04
34,2014,"Sweden",-0.04
35,2014,"Sweden",0.0205862881870769
36,2014,"Sweden",0.0210589812208148
37,2014,"Sweden",0.014505016938036
38,2014,"Sweden",-0.00749773801434026
39,2014,"Sweden",0.0352134658328303
40,2014,"Sweden",-0.00998188564095224
41,2014,"Sweden",0.0231012383607453
42,2014,"Sweden",0.00314293618214865
43,2014,"Sweden",0.0272167373975514
44,2014,"Sweden",-0.00622339439694699
45,2014,"Sweden",0.0296670009808839
46,2014,"Sweden",-0.0136643769083414
47,2014,"Sweden",0.000604820205062317
48,2014,"Sweden",0.0274628930009011
49,2014,"Sweden",0.00496961758343837
50,2014,"Sweden",0.0250171219090634
51,2014,"Sweden",0.0270580507540356
52,2014,"Sweden",0.0313563866299508
53,2014,"Sweden",0.0244477803992888
54,2014,"Sweden",0.0294097807643591
55,2014,"Sweden",0.0103885759730836
56,2014,"Sweden",0.023650183043961
57,2014,"Sweden",0.024576591932924
58,2014,"Sweden",0.0145200170254159
59,2014,"Sweden",0.0148476128715841
60,2014,"Sweden",0.00823809274623382
61,2014,"Sweden",0.0148591669509181
62,2014,"Sweden",0.0187844545814845
63,2014,"Sweden",0.0177756355430204
64,2014,"Sweden",0.0126945634292552
65,2014,"Sweden",0.01707723455299
66,2014,"Sweden",0.0152370634885283
67,2014,"Sweden",0.0118696099268066
68,2014,"Sweden",0.00925158761725976
69,2014,"Sweden",0.00540161996881585
70,2014,"Sweden",0.019880256737754
71,2014,"Sweden",-0.000334091779685941
72,2014,"Sweden",0.0161851251894202
73,2014,"Sweden",0.00964199356836715
74,2014,"Sweden",0.0127354796859359
75,2014,"Sweden",0.00304566575054374
76,2014,"Sweden",0.0181607016685905
77,2014,"Sweden",0.011114355726993
78,2014,"Sweden",0.0156010764368615
79,2014,"Sweden",0.0141493916410378
80,2014,"Sweden",0.00988482153687366
81,2014,"Sweden",0.0090547981269279
82,2014,"Sweden",0.00983574328040269
83,2014,"Sweden",0.0102342987566827
84,2014,"Sweden",0.0145987648065302
85,2014,"Sweden",0.00572426780151725
86,2014,"Sweden",0.0147288042848944
87,2014,"Sweden",0.0149110537365376
88,2014,"Sweden",0.0109423302741338
89,2014,"Sweden",0.00985212367144656
90,2014,"Sweden",0.0110208359045976
91,2014,"Sweden",0.0084908966438512
92,2014,"Sweden",0.00412514389003226
93,2014,"Sweden",0.000718369924936546
94,2014,"Sweden",0.00360156791989706
95,2014,"Sweden",-0.00250438987588626
96,2014,"Sweden",-0.00127748166013486
97,2014,"Sweden",0.0048467559395252
98,2014,"Sweden",-0.00133958015885305
99,2014,"Sweden",-0.00221961490427248
100,2014,"Sweden",-0.00983329079415491
101,2014,"Sweden",-0.00109603709711704
102,2014,"Sweden",0.00324470747337711
103,2014,"Sweden",-0.0123339483096387
104,2014,"Sweden",-0.04
105,2014,"Sweden",-0.04
106,2014,"Sweden",-0.04
107,2014,"Sweden",-0.0329730807201302
108,2014,"Sweden",-0.04
109,2014,"Sweden",0.0155981844432059
110,2014,"Sweden",-0.00825540981009653
0,2015,"Sweden",-0.00193165603380921
1,2015,"Sweden",0.0064024806890934
2,2015,"Sweden",-0.04
3,2015,"Sweden",-0.04
4,2015,"Sweden",-0.04
5,2015,"Sweden",-0.04
6,2015,"Sweden",-0.04
7,2015,"Sweden",-0.04
8,2015,"Sweden",-0.0323469004232509
9,2015,"Sweden",-0.04
10,2015,"Sweden",-0.04
11,2015,"Sweden",-0.04
12,2015,"Sweden",-0.04
13,2015,"Sweden",-0.04
14,2015,"Sweden",-0.04
15,2015,"Sweden",0.04
16,2015,"Sweden",-0.04
17,2015,"Sweden",-0.04
18,2015,"Sweden",-0.04
19,2015,"Sweden",0.04
20,2015,"Sweden",0.0271290295449485
21,2015,"Sweden",-0.04
22,2015,"Sweden",0.00338737433540063
23,2015,"Sweden",-0.04
24,2015,"Sweden",-0.04
25,2015,"Sweden",-0.04
26,2015,"Sweden",-0.04
27,2015,"Sweden",-0.04
28,2015,"Sweden",-0.04
29,2015,"Sweden",-0.04
30,2015,"Sweden",-0.04
31,2015,"Sweden",-0.0108995304116334
32,2015,"Sweden",-0.0389647862737063
33,2015,"Sweden",-0.0214294447445854
34,2015,"Sweden",-0.0206025333280047
35,2015,"Sweden",-0.04
36,2015,"Sweden",0.0207667528783283
37,2015,"Sweden",0.0251059317855638
38,2015,"Sweden",0.0138625471917887
39,2015,"Sweden",-0.0350444685352029
40,2015,"Sweden",-0.04
41,2015,"Sweden",0.0158523601010802
42,2015,"Sweden",-0.00115289843273025
43,2015,"Sweden",0.00820362356831185
44,2015,"Sweden",0.0343123993815925
45,2015,"Sweden",0.00923631724933142
46,2015,"Sweden",-0.0387114089410575
47,2015,"Sweden",0.0184573730022973
48,2015,"Sweden",0.0152037574164177
49,2015,"Sweden",0.0171266782335117
50,2015,"Sweden",-0.00360567900366986
51,2015,"Sweden",0.0239376237324048
52,2015,"Sweden",0.0196038308771451
53,2015,"Sweden",0.0214947097440936
54,2015,"Sweden",0.0359675004146994
55,2015,"Sweden",-0.0112408455809696
56,2015,"Sweden",0.0249408329308405
57,2015,"Sweden",0.0213569579313729
58,2015,"Sweden",0.0207978517113665
59,2015,"Sweden",0.0100724978692452
60,2015,"Sweden",0.0137055575801985
61,2015,"Sweden",0.0110496464996778
62,2015,"Sweden",0.016166162375874
63,2015,"Sweden",0.00874508622527439
64,2015,"Sweden",0.0209076822711762
65,2015,"Sweden",0.0135108929258496
66,2015,"Sweden",-0.000521528877359356
67,2015,"Sweden",0.00966805631029365
68,2015,"Sweden",0.00417943174685748
69,2015,"Sweden",0.01273859764668
70,2015,"Sweden",0.0193637755845249
71,2015,"Sweden",0.00413964931487166
72,2015,"Sweden",0.000394600717783078
73,2015,"Sweden",0.00284011499119703
74,2015,"Sweden",0.0210426195005147
75,2015,"Sweden",0.0111599239593888
76,2015,"Sweden",0.00972301719351283
77,2015,"Sweden",0.0136318945363699
78,2015,"Sweden",0.0169649016146088
79,2015,"Sweden",0.00906688097072919
80,2015,"Sweden",0.00207202582607942
81,2015,"Sweden",0.0151588416134383
82,2015,"Sweden",0.0087300530310481
83,2015,"Sweden",0.0114292156826558
84,2015,"Sweden",0.0197801442888675
85,2015,"Sweden",0.00954179750812971
86,2015,"Sweden",0.00840797126155376
87,2015,"Sweden",0.00892980064592649
88,2015,"Sweden",0.0185114216008194
89,2015,"Sweden",0.00848123057236744
90,2015,"Sweden",0.000769876780402679
91,2015,"Sweden",0.00671614822863827
92,2015,"Sweden",0.0108018393241176
93,2015,"Sweden",0.00313586387653148
94,2015,"Sweden",0.00364124413298447
95,2015,"Sweden",0.00593590317589203
96,2015,"Sweden",0.00546944748494302
97,2015,"Sweden",-0.000753252400066318
98,2015,"Sweden",0.00758781418176642
99,2015,"Sweden",0.0103342685314043
100,2015,"Sweden",0.00582815439778065
101,2015,"Sweden",0.00554483007390355
102,2015,"Sweden",-0.0206440204961641
103,2015,"Sweden",-0.0244467731150163
104,2015,"Sweden",-0.04
105,2015,"Sweden",-0.04
106,2015,"Sweden",-0.04
107,2015,"Sweden",-0.04
108,2015,"Sweden",-0.04
109,2015,"Sweden",-0.0271245930388563
110,2015,"Sweden",0.0323424928600894
0,2016,"Sweden",-0.0106024838419949
1,2016,"Sweden",0.04
2,2016,"Sweden",-0.04
3,2016,"Sweden",-0.04
4,2016,"Sweden",-0.04
5,2016,"Sweden",-0.04
6,2016,"Sweden",-0.04
7,2016,"Sweden",-0.04
8,2016,"Sweden",0.0022717934809063
9,2016,"Sweden",-0.04
10,2016,"Sweden",-0.04
11,2016,"Sweden",-0.04
12,2016,"Sweden",-0.04
13,2016,"Sweden",-0.04
14,2016,"Sweden",-0.04
15,2016,"Sweden",-0.0380459420642319
16,2016,"Sweden",-0.04
17,2016,"Sweden",-0.04
18,2016,"Sweden",-0.04
19,2016,"Sweden",-0.04
20,2016,"Sweden",-0.0110976926570448
21,2016,"Sweden",-0.04
22,2016,"Sweden",-0.04
23,2016,"Sweden",-0.04
24,2016,"Sweden",-0.04
25,2016,"Sweden",0.0125060484070955
26,2016,"Sweden",-0.04
27,2016,"Sweden",-0.04
28,2016,"Sweden",-0.04
29,2016,"Sweden",-0.04
30,2016,"Sweden",-0.04
31,2016,"Sweden",-0.04
32,2016,"Sweden",-0.04
33,2016,"Sweden",-0.0260572632895093
34,2016,"Sweden",-0.04
35,2016,"Sweden",-0.0206394617238488
36,2016,"Sweden",-0.0294328693381463
37,2016,"Sweden",-0.0110038794058304
38,2016,"Sweden",0.00894015829042057
39,2016,"Sweden",0.0216653380782458
40,2016,"Sweden",-0.0260284055273443
41,2016,"Sweden",-0.0147394013621677
42,2016,"Sweden",0.0143517596994013
43,2016,"Sweden",0.00856596477000741
44,2016,"Sweden",0.0345526093483913
45,2016,"Sweden",0.0231892437928322
46,2016,"Sweden",-0.0120238410021166
47,2016,"Sweden",0.0165884981056426
48,2016,"Sweden",-0.00792990714609323
49,2016,"Sweden",0.0125523798406048
50,2016,"Sweden",0.0162578235268142
51,2016,"Sweden",0.00675851451067293
52,2016,"Sweden",0.0145707017896468
53,2016,"Sweden",0.0339869770446245
54,2016,"Sweden",-0.00912913329177011
55,2016,"Sweden",0.0208573991005644
56,2016,"Sweden",0.0114482413692667
57,2016,"Sweden",0.00517102719621844
58,2016,"Sweden",0.0260321375807659
59,2016,"Sweden",0.0147596130167569
60,2016,"Sweden",0.0067108404863839
